movie,trackname,musicDirector,singers,cast,releaseYear
Garam Masala,"Kiss Me Baby"" (Remix by DJ Akbar Sami)",Pritam,Himesh Reshammiya & Akbar Sami,"Akshay Kumar, John Abraham, Paresh Rawal, Daisy Bopanna, Nargis Bagheri, Neetu Chandra, Rimi Sen, Rajpal Yadav, Manoj Joshi, Neha Dhupia",2005
Mangal Pandey: The Rising,Al Madad Maula,A. R. Rahman,"Javed Ali, Bela Shende & Asad Khan","Aamir Khan, Rani Mukerji, Toby Stephens, Ameesha Patel, Om Puri, Kirron Kher, Ben Nealon, Habib Tanvir, Varsha Usgaonkar, Shrirang Godbole",2005
Mangal Pandey: The Rising,Holi Re,A. R. Rahman,Richa Sharma & Shail Hada,"Aamir Khan, Rani Mukerji, Toby Stephens, Ameesha Patel, Om Puri, Kirron Kher, Ben Nealon, Habib Tanvir, Varsha Usgaonkar, Shrirang Godbole",2005
Mangal Pandey: The Rising,Main Vari Vari,A. R. Rahman,Various Artists,"Aamir Khan, Rani Mukerji, Toby Stephens, Ameesha Patel, Om Puri, Kirron Kher, Ben Nealon, Habib Tanvir, Varsha Usgaonkar, Shrirang Godbole",2005
Mangal Pandey: The Rising,Mangal Mangal – Aatma,A. R. Rahman,Not Found,"Aamir Khan, Rani Mukerji, Toby Stephens, Ameesha Patel, Om Puri, Kirron Kher, Ben Nealon, Habib Tanvir, Varsha Usgaonkar, Shrirang Godbole",2005
Mangal Pandey: The Rising,Mangal Mangal – Agni,A. R. Rahman,Not Found,"Aamir Khan, Rani Mukerji, Toby Stephens, Ameesha Patel, Om Puri, Kirron Kher, Ben Nealon, Habib Tanvir, Varsha Usgaonkar, Shrirang Godbole",2005
Mangal Pandey: The Rising,Mangal Mangal,A. R. Rahman,"Ayushmann Khurrana, Tanishk Bagchi & Vayu","Aamir Khan, Rani Mukerji, Toby Stephens, Ameesha Patel, Om Puri, Kirron Kher, Ben Nealon, Habib Tanvir, Varsha Usgaonkar, Shrirang Godbole",2005
Mangal Pandey: The Rising,Rasiya,A. R. Rahman,"Pritam, Shreya Ghoshal & Tushar Joshi","Aamir Khan, Rani Mukerji, Toby Stephens, Ameesha Patel, Om Puri, Kirron Kher, Ben Nealon, Habib Tanvir, Varsha Usgaonkar, Shrirang Godbole",2005
Mangal Pandey: The Rising,Takey Takey,A. R. Rahman,Mika Singh & Shreya Ghoshal,"Aamir Khan, Rani Mukerji, Toby Stephens, Ameesha Patel, Om Puri, Kirron Kher, Ben Nealon, Habib Tanvir, Varsha Usgaonkar, Shrirang Godbole",2005
Maine Pyaar Kyun Kiya?,Dil Di Nazar,"Himesh Reshammiya, Background Score:, Salim–Sulaiman","Shaan, Priya, Neeraj & Shazneen Arethna","Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,Ishq Chunariya (not in the film),"Himesh Reshammiya, Background Score:, Salim–Sulaiman",Udit Narayan & Alka Yagnik,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,Just Chill,"Himesh Reshammiya, Background Score:, Salim–Sulaiman","Sonu Nigam, Jayesh Gandhi & Amrita Kak","Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,Laga Prem Rog,"Himesh Reshammiya, Background Score:, Salim–Sulaiman",Alka Yagnik & Kamaal Khan,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,Sajan Tumse Pyar,"Himesh Reshammiya, Background Score:, Salim–Sulaiman",Udit Narayan & Alka Yagnik,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,Sajan Tumse Pyar,"Himesh Reshammiya, Background Score:, Salim–Sulaiman",Udit Narayan & Alka Yagnik,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,Teri Meri Love Story,"Himesh Reshammiya, Background Score:, Salim–Sulaiman",Rahat Fateh Ali Khan & Shreya Ghoshal,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,Yeh Ladki,"Himesh Reshammiya, Background Score:, Salim–Sulaiman",Darshan Raval & Rochak Kohli,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,"Dil Di Nazar"" (Remix)","Himesh Reshammiya, Background Score:, Salim–Sulaiman","Shaan, Priya, Neeraj & Shazneen Arethna","Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,"Just Chill"" (Remix)","Himesh Reshammiya, Background Score:, Salim–Sulaiman","Sonu Nigam, Jayesh Gandhi & Amrita Kak","Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,"Laga Prem Rog"" (Remix)","Himesh Reshammiya, Background Score:, Salim–Sulaiman",Alka Yagnik & Kamaal Khan,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Maine Pyaar Kyun Kiya?,"Yeh Ladki"" (Remix)","Himesh Reshammiya, Background Score:, Salim–Sulaiman",Darshan Raval & Rochak Kohli,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak, Arbaaz Khan, Dolly Bindra",2005
Waqt: The Race Against Time,Subah Hogi,Anu Malik,Rahat Fateh Ali Khan & Vishal & Shekhar,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra Jonas, Shefali Shah, Boman Irani, Rajpal Yadav, Asawari Joshi, Rajeev Mehta",2005
Waqt: The Race Against Time,Apne Jahanke,Anu Malik,Adnan Sami & Sonu Nigam,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra Jonas, Shefali Shah, Boman Irani, Rajpal Yadav, Asawari Joshi, Rajeev Mehta",2005
Waqt: The Race Against Time,Miraksam,Anu Malik,"Sudesh Bhonsle, Sonu Nigam, Sunidhi Chauhan & Mahalakshmi Iyer","Amitabh Bachchan, Akshay Kumar, Priyanka Chopra Jonas, Shefali Shah, Boman Irani, Rajpal Yadav, Asawari Joshi, Rajeev Mehta",2005
Waqt: The Race Against Time,Do Me A Favor Let's Play Holi,Anu Malik,Anu Malik & Sunidhi Chauhan,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra Jonas, Shefali Shah, Boman Irani, Rajpal Yadav, Asawari Joshi, Rajeev Mehta",2005
Waqt: The Race Against Time,Toot Gaya,Anu Malik,Kailash Kher,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra Jonas, Shefali Shah, Boman Irani, Rajpal Yadav, Asawari Joshi, Rajeev Mehta",2005
Waqt: The Race Against Time,Tandav Music,Anu Malik,Anu Malik,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra Jonas, Shefali Shah, Boman Irani, Rajpal Yadav, Asawari Joshi, Rajeev Mehta",2005
Waqt: The Race Against Time,Chhup Ja Chuup Ja,Anu Malik,Not Found,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra Jonas, Shefali Shah, Boman Irani, Rajpal Yadav, Asawari Joshi, Rajeev Mehta",2005
Kisna: The Warrior Poet,Hum Hai Iss Pal Yahan,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Shankar Ehsaan Loy & Sonu Nigam,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Woh Kisna Hai,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman","Sukhwinder Singh, Ayesha Darbar & S. Shailaja","Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Tu Itni Pagli Kyun Hai,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Udit Narayan & Alka Yagnik,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Chilman Uthegi Nahin,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman","Alka Yagnik, Kailash Kher, Ayesha Darbar, Rakesh Pandit, S. Shailaja & Hariharan","Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Wohi Din Aa Gaya,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Sukhwinder Singh & Alka Yagnik,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Tu Aisi Dhun Main Ga,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman","Kailash Kher, S. Shailaja, Mohd.Salamat, Ismail Darbar & Ayesha Darbar","Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Tore Bin Mohe Chain Nahi,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Rashid Khan,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Phir Main Kaahe Mandir Jaaun (Aham Bhramasmi,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Not Found,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Kahe Ujadi Mori Neend,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Rashid Khan,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Kisna Theme,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",A.R. Rahman,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Mantras 1,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Vijay Prakash,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,My Wish Comes True,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Sunitha Sarathy,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Mantras 2,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Vijay Prakash,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Kisna Theme I,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Udit Narayan & Madhushree,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Kisna Theme (Flute),"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",Ismail Darbar,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Kisna: The Warrior Poet,Kisna Theme II,"A. R. Rahman, Ismail Darbar, Background Score:, A. R. Rahman",A.R. Rahman,"Vivek Oberoi, Isha Sharvani, Antonia Bernath, Amrish Puri, Polly Adams, Michael Maloney, Caroline Langrishe, Om Puri, Rajat Kapoor, Yashpal Sharma",2005
Page 3,"Kitni Ajeeb"" (Female Version)","Virgin Emi, Shamir Tandon, Background Score:, Raju Singh",Jyoti,"Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma, Boman Irani, Anju Mahendru, Bikram Saluja, Rehaan Engineer, Soni Razdan, Kunickaa Sadanand",2005
Page 3,Meri Wajood,"Virgin Emi, Shamir Tandon, Background Score:, Raju Singh",Palak Muchhal & Arijit Singh,"Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma, Boman Irani, Anju Mahendru, Bikram Saluja, Rehaan Engineer, Soni Razdan, Kunickaa Sadanand",2005
Page 3,Kuan Ma,"Virgin Emi, Shamir Tandon, Background Score:, Raju Singh",Blaaze & Sapna Awasthi,"Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma, Boman Irani, Anju Mahendru, Bikram Saluja, Rehaan Engineer, Soni Razdan, Kunickaa Sadanand",2005
Page 3,Yahaan Zindagi,"Virgin Emi, Shamir Tandon, Background Score:, Raju Singh",Lata Mangeshkar,"Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma, Boman Irani, Anju Mahendru, Bikram Saluja, Rehaan Engineer, Soni Razdan, Kunickaa Sadanand",2005
Page 3,Filmy Very Filmy,"Virgin Emi, Shamir Tandon, Background Score:, Raju Singh",Arijit Singh,"Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma, Boman Irani, Anju Mahendru, Bikram Saluja, Rehaan Engineer, Soni Razdan, Kunickaa Sadanand",2005
Page 3,"Kitni Ajeeb"" (Male Version)","Virgin Emi, Shamir Tandon, Background Score:, Raju Singh",Jyoti,"Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma, Boman Irani, Anju Mahendru, Bikram Saluja, Rehaan Engineer, Soni Razdan, Kunickaa Sadanand",2005
Page 3,Mere Wajood,"Virgin Emi, Shamir Tandon, Background Score:, Raju Singh",Amrita Nayak,"Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma, Boman Irani, Anju Mahendru, Bikram Saluja, Rehaan Engineer, Soni Razdan, Kunickaa Sadanand",2005
Page 3,"Kitni Ajeeb"" (Sad Version)","Virgin Emi, Shamir Tandon, Background Score:, Raju Singh",Jyoti,"Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma, Boman Irani, Anju Mahendru, Bikram Saluja, Rehaan Engineer, Soni Razdan, Kunickaa Sadanand",2005
Bewafaa,Ek Dilruba Hai,Nadeem–Shravan,Udit Narayan,"Anil Kapoor, Akshay Kumar, Kareena Kapoor Khan, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali",2005
Bewafaa,Kaise Piya Se,Nadeem–Shravan,Lata Mangeshkar,"Anil Kapoor, Akshay Kumar, Kareena Kapoor Khan, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali",2005
Bewafaa,Ishq Chupta Nahin,Nadeem–Shravan,Abhijeet,"Anil Kapoor, Akshay Kumar, Kareena Kapoor Khan, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali",2005
Bewafaa,Teri Yaad... Yaad... Yaad,Nadeem–Shravan,KK & Jayesh Gandhi,"Anil Kapoor, Akshay Kumar, Kareena Kapoor Khan, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali",2005
Bewafaa,Pyaar Ka Anjaam,Nadeem–Shravan,"Kumar Sanu, Alka Yagnik & Sapna Mukherjee","Anil Kapoor, Akshay Kumar, Kareena Kapoor Khan, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali",2005
Bewafaa,Ek Bewafaa Hai,Nadeem–Shravan,Sonu Nigam,"Anil Kapoor, Akshay Kumar, Kareena Kapoor Khan, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali",2005
Bewafaa,Kehta Hai Kabootar,Nadeem–Shravan,Asha Bhosle & Shaan,"Anil Kapoor, Akshay Kumar, Kareena Kapoor Khan, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali",2005
Bewafaa,Pyaar Ki Raahein,Nadeem–Shravan,Shaan,"Anil Kapoor, Akshay Kumar, Kareena Kapoor Khan, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali",2005
Socha Na Tha,Zindagi,Sandesh Shandilya,Sachin-Jigar & Papon,"Abhay Deol, Ayesha Takia, Suresh Oberoi, Ayesha Jhulka, Rati Agnihotri, Sandhya Mridul, Raj Zutshi, Kamlesh Gill, Lushin Dubey, Manish Choudhary",2005
Socha Na Tha,Abhi Abhi Mere Dil Mein,Sandesh Shandilya,KK,"Abhay Deol, Ayesha Takia, Suresh Oberoi, Ayesha Jhulka, Rati Agnihotri, Sandhya Mridul, Raj Zutshi, Kamlesh Gill, Lushin Dubey, Manish Choudhary",2005
Socha Na Tha,Main Seedhe Saadhe Dhang Se,Sandesh Shandilya,Not Found,"Abhay Deol, Ayesha Takia, Suresh Oberoi, Ayesha Jhulka, Rati Agnihotri, Sandhya Mridul, Raj Zutshi, Kamlesh Gill, Lushin Dubey, Manish Choudhary",2005
Socha Na Tha,Mera Tumhara Kya Rishta Hai,Sandesh Shandilya,Not Found,"Abhay Deol, Ayesha Takia, Suresh Oberoi, Ayesha Jhulka, Rati Agnihotri, Sandhya Mridul, Raj Zutshi, Kamlesh Gill, Lushin Dubey, Manish Choudhary",2005
Socha Na Tha,Socha Na Tha,Sandesh Shandilya,Sandesh Shandilya & Sadhana Sargam,"Abhay Deol, Ayesha Takia, Suresh Oberoi, Ayesha Jhulka, Rati Agnihotri, Sandhya Mridul, Raj Zutshi, Kamlesh Gill, Lushin Dubey, Manish Choudhary",2005
Socha Na Tha,Na Sahi,Sandesh Shandilya,Sandesh Shandilya,"Abhay Deol, Ayesha Takia, Suresh Oberoi, Ayesha Jhulka, Rati Agnihotri, Sandhya Mridul, Raj Zutshi, Kamlesh Gill, Lushin Dubey, Manish Choudhary",2005
Socha Na Tha,O Yara Rab Rus Jane De,Sandesh Shandilya,Sonu Nigam & Sanjeevani,"Abhay Deol, Ayesha Takia, Suresh Oberoi, Ayesha Jhulka, Rati Agnihotri, Sandhya Mridul, Raj Zutshi, Kamlesh Gill, Lushin Dubey, Manish Choudhary",2005
My Brother... Nikhil,Aa Bhi Ja Aa Bhi Ja,Vivek Philip,Lucky Ali & Sunidhi Chauhan,"Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,I Miss My Little Boy,Vivek Philip,Avril Lavigne,"Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,Kabhi,Vivek Philip,"Amit Kumar, Jatin-Lalit, Sonu Nigam, Alka Yagnik, Udit Narayan & Kavita Krishnamurthy","Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,Le Chale 1,Vivek Philip,"Mahalakshmi Iyer, Vishal & Shekhar & KK","Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,Le Chale 2,Vivek Philip,"Mahalakshmi Iyer, Vishal & Shekhar & KK","Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,Le Chale 3,Vivek Philip,"Mahalakshmi Iyer, Vishal & Shekhar & KK","Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,Mahiya,Vivek Philip,"Pritam, Annie & Suzanne Dmello","Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,Leaving Home,Vivek Philip,Not Found,"Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,Mere Sapne,Vivek Philip,Kavita Krishnamurthy,"Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,Till We Meet Again,Vivek Philip,Ken Wood,"Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
My Brother... Nikhil,Woh Kaun Hai,Vivek Philip,Lata Mangeshkar & Mukesh,"Juhi Chawla Mehta, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Shayan Munshi, Peeya Rai Chowdhary, Sujoy Ghosh, Dia Mirza",2005
Zeher,Agar Tum Mil Jao (Female),"Roop Kumar Rathod, Mithoon, Anu Malik, Naresh Sharma, Jal: the Band","Roop Kumar Rathod, Sayeed Quadri, Anu Malik & Shreya Ghoshal","Emraan Hashmi, Shamita Shetty, Udita Goswami, Sameer Kochhar, Ninad Kamat, Vishwajeet Pradhan",2005
Zeher,Woh Lamhe Woh Baatein,"Roop Kumar Rathod, Mithoon, Anu Malik, Naresh Sharma, Jal: the Band","Roop Kumar Rathod, Sayeed Quadri, Mithoon, Naresh Sharma & Atif Aslam","Emraan Hashmi, Shamita Shetty, Udita Goswami, Sameer Kochhar, Ninad Kamat, Vishwajeet Pradhan",2005
Zeher,Jaane Ja Jaane Ja,"Roop Kumar Rathod, Mithoon, Anu Malik, Naresh Sharma, Jal: the Band","Himesh Reshammiya, Krishna & Ahir","Emraan Hashmi, Shamita Shetty, Udita Goswami, Sameer Kochhar, Ninad Kamat, Vishwajeet Pradhan",2005
Zeher,Aye Bekhabar,"Roop Kumar Rathod, Mithoon, Anu Malik, Naresh Sharma, Jal: the Band","Roop Kumar Rathod, Shakeel Azmi & KK","Emraan Hashmi, Shamita Shetty, Udita Goswami, Sameer Kochhar, Ninad Kamat, Vishwajeet Pradhan",2005
Zeher,Agar Tum Mil Jao (Male),"Roop Kumar Rathod, Mithoon, Anu Malik, Naresh Sharma, Jal: the Band","Roop Kumar Rathod, Sayeed Quadri, Anu Malik & Udit Narayan","Emraan Hashmi, Shamita Shetty, Udita Goswami, Sameer Kochhar, Ninad Kamat, Vishwajeet Pradhan",2005
Zeher,"Lamhe (DJ Mix)"" (Remixed byDJ Suketu)","Roop Kumar Rathod, Mithoon, Anu Malik, Naresh Sharma, Jal: the Band",Not Found,"Emraan Hashmi, Shamita Shetty, Udita Goswami, Sameer Kochhar, Ninad Kamat, Vishwajeet Pradhan",2005
Zeher,Zamana Chhod Denge Hum,"Roop Kumar Rathod, Mithoon, Anu Malik, Naresh Sharma, Jal: the Band","Anu Malik, Sayeed Quadri & Udit Narayan","Emraan Hashmi, Shamita Shetty, Udita Goswami, Sameer Kochhar, Ninad Kamat, Vishwajeet Pradhan",2005
Zeher,Agar Tum Mil Jao (Instrumental),"Roop Kumar Rathod, Mithoon, Anu Malik, Naresh Sharma, Jal: the Band","Roop Kumar Rathod, Sayeed Quadri, Anu Malik & Shreya Ghoshal","Emraan Hashmi, Shamita Shetty, Udita Goswami, Sameer Kochhar, Ninad Kamat, Vishwajeet Pradhan",2005
Hazaaron Khwaishein Aisi,"""Baawra Mann Dekhne Chala Ek Sapna"" –Swanand Kirkire",Shantanu Moitra,Not Found,"Kay Kay Menon, Chitrangada Singh, Shiney Ahuja, Ram Kapoor, Yashpal Sharma, Sandeep Kulkarni, Arif Zakaria, Anupam Shyam, Saurabh Shukla, Gajraj Rao",2005
Hazaaron Khwaishein Aisi,Bor Bayi Na Aaye Piya,Shantanu Moitra,Not Found,"Kay Kay Menon, Chitrangada Singh, Shiney Ahuja, Ram Kapoor, Yashpal Sharma, Sandeep Kulkarni, Arif Zakaria, Anupam Shyam, Saurabh Shukla, Gajraj Rao",2005
Hazaaron Khwaishein Aisi,"""Hey Sajni"" –Bhikhari Thakur",Shantanu Moitra,Not Found,"Kay Kay Menon, Chitrangada Singh, Shiney Ahuja, Ram Kapoor, Yashpal Sharma, Sandeep Kulkarni, Arif Zakaria, Anupam Shyam, Saurabh Shukla, Gajraj Rao",2005
Hazaaron Khwaishein Aisi,"""Banvara Mann Dekhne Chala Ek Sapna"" –Shubha Mudgal",Shantanu Moitra,Not Found,"Kay Kay Menon, Chitrangada Singh, Shiney Ahuja, Ram Kapoor, Yashpal Sharma, Sandeep Kulkarni, Arif Zakaria, Anupam Shyam, Saurabh Shukla, Gajraj Rao",2005
Hazaaron Khwaishein Aisi,"""Hajaro Khwahishe Aisee Ke"" –Shubha Mudgal",Shantanu Moitra,Not Found,"Kay Kay Menon, Chitrangada Singh, Shiney Ahuja, Ram Kapoor, Yashpal Sharma, Sandeep Kulkarni, Arif Zakaria, Anupam Shyam, Saurabh Shukla, Gajraj Rao",2005
